movie_id,title,release_date,runtime,adult_only
23423,Friends and Family,17/06/2001,87,False
49060,MOVIE49060,17/06/2003,83,False
11179,MOVIE11179,17/06/2004,88,False
21792,MOVIE21792,17/06/2004,98,False
594,The Terminal,17/06/2004,128,False
19978,MOVIE19978,17/06/2005,181,False
1382,Me and You and Everyone We Know,17/06/2005,90,False
10274,The Deal,17/06/2005,107,False
15648,The Perfect Man,17/06/2005,100,False
16007,Death Note,17/06/2006,126,False
4658,Arctic Tale,17/06/2007,86,False
27374,Lake Mungo,17/06/2008,84,False
19106,MOVIE19106,17/06/2009,96,False
40623,A Town Called Panic,17/06/2009,75,False
36939,Boogie Woogie,17/06/2009,94,False
45316,MOVIE45316,17/06/2010,138,False
46562,MOVIE46562,17/06/2010,83,False
40619,Day & Night,17/06/2010,6,False
43947,I Spit on Your Grave,17/06/2010,108,False
48393,Kidnapped,17/06/2010,85,False
44147,Wild Target,17/06/2010,98,False
44463,The Miracle Woman,17/07/1931,90,False
22779,Victory Through Air Power,17/07/1943,70,False
37309,Canyon Passage,17/07/1946,92,False
43358,Carrie,17/07/1952,118,False
46193,MOVIE46193,17/07/1953,90,False
28590,MOVIE28590,17/07/1955,63,False
11424,High Society,17/07/1956,111,False
37086,A Hatful of Rain,17/07/1957,109,False
31243,MOVIE31243,17/07/1958,65,False
32070,MOVIE32070,17/07/1959,93,False
12649,The Mouse That Roared,17/07/1959,83,False
22233,The Thrill of It All,17/07/1963,108,False
24816,The Gnome-Mobile,17/07/1967,85,False
12105,Yellow Submarine,17/07/1968,90,False
5722,Beyond the Valley of the Dolls,17/07/1970,109,False
26173,Mr. Majestyk,17/07/1974,103,False
13665,Arthur,17/07/1981,97,False
19114,Endless Love,17/07/1981,116,False
17205,Enter the Ninja,17/07/1981,100,False
19317,"Zorro, The Gay Blade",17/07/1981,93,False
580,Jaws: The Revenge,17/07/1987,89,False
5548,RoboCop,17/07/1987,102,False
41670,A Stranger Among Us,17/07/1992,110,False
39472,Man Trouble,17/07/1992,100,False
884,Crash,17/07/1996,100,False
11511,Kazaam,17/07/1996,93,False
49963,Walking and Talking,17/07/1996,86,False
44554,MOVIE44554,17/07/1999,116,False
16198,My Neighbors the Yamadas,17/07/1999,104,False
12599,Pokemon: The Movie 2000,17/07/1999,84,False
11467,America's Sweethearts,17/07/2001,102,False
10706,Mimic 2,17/07/2001,82,False
42250,MOVIE42250,17/07/2002,89,False
8869,Eight Legged Freaks,17/07/2002,99,False
10470,MOVIE10470,17/07/2003,80,False
14258,Wonderful Days,17/07/2003,86,False
8953,Steamboy,17/07/2004,126,False
15318,The Taste of Tea,17/07/2004,143,False
8435,A Cock and Bull Story,17/07/2005,94,False
19495,Nomad: The Warrior,17/07/2005,112,False
42979,MOVIE42979,17/07/2007,23,False
13137,A Very British Gangster,17/07/2007,97,False
11752,MOVIE11752,17/07/2008,97,False
30302,MOVIE30302,17/07/2008,97,False
34836,MOVIE34836,17/07/2008,120,False
13012,Felon,17/07/2008,103,False
44442,Four Nights with Anna,17/07/2008,87,False
11802,Space Chimps,17/07/2008,81,False
19913,(500) Days of Summer,17/07/2009,95,False
22681,Homecoming,17/07/2009,88,False
43122,The Private Life of Henry VIII,17/08/1933,97,False
43605,Treasure Island,17/08/1934,103,False
26925,MOVIE26925,17/08/1939,64,False
43269,MOVIE43269,17/08/1945,80,False
30022,Lady on a Train,17/08/1945,94,False
43435,Jolson Sings Again,17/08/1949,96,False
44592,MOVIE44592,17/08/1951,83,False
27263,The Tall Target,17/08/1951,78,False
35895,MOVIE35895,17/08/1956,75,False
46190,MOVIE46190,17/08/1956,91,False
2134,The Time Machine,17/08/1960,103,False
11912,MOVIE11912,17/08/1968,90,False
9461,Enter the Dragon,17/08/1973,99,False
46581,MOVIE46581,17/08/1974,103,False
5781,That Obscure Object of Desire,17/08/1977,105,False
1732,MOVIE1732,17/08/1979,108,False
583,Life of Brian,17/08/1979,94,False
16659,My Brilliant Career,17/08/1979,100,False
29723,The Concorde... Airport '79,17/08/1979,123,False
47906,The Seduction of Joe Tynan,17/08/1979,108,False
27273,The Flight of Dragons,17/08/1982,96,False
15251,Eddie Murphy: Delirious,17/08/1983,69,False
24264,Sheena,17/08/1984,117,False
30584,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,17/08/1984,102,False
11707,Tightrope,17/08/1984,115,False
11205,Wheels on Meals,17/08/1984,108,False
13925,Luxo Jr.,17/08/1986,2,False
13926,Red's Dream,17/08/1987,4,False
49693,MOVIE49693,17/08/1988,98,False
19124,Blind Fury,17/08/1989,86,False
46786,Homer and Eddie,17/08/1989,102,False
11909,Bullet in the Head,17/08/1990,130,False
16384,My Blue Heaven,17/08/1990,97,False
11587,The Exorcist III,17/08/1990,110,False
30654,MOVIE30654,17/08/1994,84,False
21352,Andre,17/08/1994,94,False
14786,Gotti,17/08/1996,116,False
12219,12 Angry Men,17/08/1997,117,False
16155,Safe Men,17/08/1998,88,False
33828,Criminal Lovers,17/08/1999,96,False
8843,The Cell,17/08/2000,107,False
13496,American Outlaws,17/08/2001,94,False
1722,Captain Corelli's Mandolin,17/08/2001,131,False
27329,The Legend of Suriyothai,17/08/2001,185,False
22450,MOVIE22450,17/08/2003,92,False
15013,Wah-Wah,17/08/2005,120,False
10010,MOVIE10010,17/08/2006,73,False
1697,Grave Decisions,17/08/2006,105,False
13140,Kenny,17/08/2006,99,False
13649,High School Musical 2,17/08/2007,104,False
8363,Superbad,17/08/2007,113,False
4832,The 11th Hour,17/08/2007,95,False
4858,The Invasion,17/08/2007,99,False
13958,The King of Kong,17/08/2007,79,False
25423,MOVIE25423,17/08/2008,93,False
41331,MOVIE41331,17/08/2008,80,False
22165,The Bridge to Nowhere,17/08/2009,105,False
44687,The Lost Skeleton Returns Again,17/08/2010,93,False
37430,Conan the Barbarian,17/08/2011,113,False
28249,The Ace of Hearts,17/09/1921,75,False
13562,My Man Godfrey,17/09/1936,94,False
32862,Revenge of the Zombies,17/09/1943,61,False
28567,MOVIE28567,17/09/1947,89,False
28561,MOVIE28561,17/09/1951,73,False
828,The Day the Earth Stood Still,17/09/1951,92,False
30036,Rogue Cop,17/09/1954,92,False
3686,MOVIE3686,17/09/1964,94,False
658,Goldfinger,17/09/1964,110,False
37991,MOVIE37991,17/09/1965,95,False
26520,Bob & Carol & Ted & Alice,17/09/1969,101,False
31672,Violent City,17/09/1970,100,False
20803,MOVIE20803,17/09/1973,93,False
40343,MOVIE40343,17/09/1976,87,False
44960,MOVIE44960,17/09/1976,96,False
1723,The Front,17/09/1976,95,False
1716,The Last Metro,17/09/1980,131,False
28307,Hammett,17/09/1982,97,False
29224,JÃ¶nssonligan & DynamitHarry,17/09/1982,106,False
11215,Baby Boom,17/09/1987,110,False
7091,Vampire's Kiss,17/09/1988,103,False
13823,The Power of One,17/09/1992,127,False
41778,Visions of Light,17/09/1992,92,False
13064,Airborne,17/09/1993,91,False
14534,Rudy,17/09/1993,114,False
11074,Striking Distance,17/09/1993,102,False
10436,The Age of Innocence,17/09/1993,139,False
9058,Only You,17/09/1994,115,False
8556,MOVIE8556,17/09/1998,117,False
2657,Pleasantville,17/09/1998,124,False
11545,Rushmore,17/09/1998,93,False
27123,MOVIE27123,17/09/1999,98,False
11001,Blue Streak,17/09/1999,93,False
10390,For Love of the Game,17/09/1999,137,False
10400,The Hurricane,17/09/1999,146,False
19505,MOVIE19505,17/09/2000,100,False
41316,Unprecedented: The 2000 Presidential Election,17/09/2002,50,False
8424,Love Me If You Dare,17/09/2003,93,False
13432,Since Otar Left,17/09/2003,103,False
22309,The Fighting Temptations,17/09/2003,122,False
37209,The Saddest Music in the World,17/09/2003,100,False
26636,Twentynine Palms,17/09/2003,114,False
11540,MOVIE11540,17/09/2004,131,False
23857,MOVIE23857,17/09/2004,92,False
14978,Moog,17/09/2004,72,False
25460,Return to Sender,17/09/2004,109,False
18711,Silver City,17/09/2004,128,False
5137,Sky Captain and the World of Tomorrow,17/09/2004,107,False
20357,Trauma,17/09/2004,94,False
39788,Vinci,17/09/2004,108,False
25950,Mysterious Island,17/09/2005,172,False
10116,Shinobi: Heart Under Blade,17/09/2005,107,False
14540,MOVIE14540,17/09/2007,80,False
15994,MOVIE15994,17/09/2008,100,False
15436,Let It Rain,17/09/2008,98,False
12837,The Secret Life of Bees,17/09/2008,114,False
8893,MOVIE8893,17/09/2009,118,False
25626,MOVIE25626,17/09/2009,138,False
24424,Ajami,17/09/2009,120,False
22794,Cloudy with a Chance of Meatballs,17/09/2009,90,False
22825,The Box,17/09/2009,115,False
44966,MOVIE44966,17/09/2010,78,False
12819,Alpha and Omega,17/09/2010,88,False
42296,Catfish,17/09/2010,87,False
16465,MOVIE16465,17/10/1903,1,False
41278,MOVIE41278,17/10/1903,9,False
22606,Texas Terror,17/10/1935,50,False
3966,Blondie Knows Best,17/10/1946,69,False
44041,The Dark Mirror,17/10/1946,85,False
33923,MOVIE33923,17/10/1949,86,False
30368,Stray Dog,17/10/1949,122,False
36331,Dark City,17/10/1950,98,False
2897,Around the World in Eighty Days,17/10/1956,167,False
45726,Julie,17/10/1956,99,False
21849,A Face in the Crowd,17/10/1957,125,False
48145,The Devil's Eye,17/10/1960,87,False
9325,The Jungle Book,17/10/1967,78,False
916,Bullitt,17/10/1968,113,False
30855,MOVIE30855,17/10/1971,97,False
760,The Mad Adventures of Rabbi Jacob,17/10/1973,100,False
10236,The Way We Were,17/10/1973,118,False
23069,Benji,17/10/1974,86,False
21489,The Odessa File,17/10/1974,130,False
17538,Rooster Cogburn,17/10/1975,108,False
17264,The Black Stallion,17/10/1979,118,False
39323,Dragon Ball Z: Bardock - The Father of Goku,17/10/1990,48,False
9588,Quigley Down Under,17/10/1990,119,False
468,My Own Private Idaho,17/10/1991,104,False
26956,Puppet Master III Toulon's Revenge,17/10/1991,86,False
43989,MOVIE43989,17/10/1993,0,False
37141,The Babysitter,17/10/1995,90,False
39335,MOVIE39335,17/10/1996,88,False
26393,Breaking Up,17/10/1997,90,False
18415,Gummo,17/10/1997,89,False
3597,I Know What You Did Last Summer,17/10/1997,100,False
31132,Kiler,17/10/1997,104,False
15560,Mission to Mir,17/10/1997,40,False
12628,Playing God,17/10/1997,94,False
1813,The Devil's Advocate,17/10/1997,144,False
7837,MOVIE7837,17/10/1999,88,False
4226,MOVIE4226,17/10/2000,86,False
10645,MOVIE10645,17/10/2001,100,False
6173,Read My Lips,17/10/2001,115,False
28710,Kamchatka,17/10/2002,106,False
6382,The Nugget,17/10/2002,89,False
37284,Acacia,17/10/2003,102,False
28200,Sylvia,17/10/2003,109,False
35250,The Locals,17/10/2003,88,False
9373,The Texas Chainsaw Massacre,17/10/2003,98,False
866,Finding Neverland,17/10/2004,106,False
26140,MOVIE26140,17/10/2005,78,False
10005,Behind Enemy Lines II: Axis of Evil,17/10/2006,96,False
4513,30 Days of Night,17/10/2007,113,False
15262,MOVIE15262,17/10/2008,94,False
19222,MOVIE19222,17/10/2008,103,False
25272,MOVIE25272,17/10/2008,0,False
38875,MOVIE38875,17/10/2008,0,False
33035,A Film with Me in It,17/10/2008,89,False
13793,Flashbacks of a Fool,17/10/2008,110,False
41886,Not Your Typical Bigfoot Movie,17/10/2008,63,False
14582,Passchendaele,17/10/2008,114,False
10523,W.,17/10/2008,131,False
8944,What Just Happened,17/10/2008,104,False
36970,Oceans,17/10/2009,84,False
10313,The Men Who Stare at Goats,17/10/2009,93,False
47407,MOVIE47407,17/10/2010,88,False
12444,Harry Potter and the Deathly Hallows: Part 1,17/10/2010,146,False
42836,Comradeship,17/11/1931,93,False
3063,Duck Soup,17/11/1933,68,False
46918,Floating Weeds,17/11/1959,119,False
4311,MOVIE4311,17/11/1965,95,False
42664,The War Lord,17/11/1965,123,False
5726,Mondo Topless,17/11/1966,60,False
38427,MOVIE38427,17/11/1968,105,False
44154,A Touch of Zen,17/11/1971,200,False
46439,MOVIE46439,17/11/1972,90,False
25993,Asylum,17/11/1972,88,False
42206,In a Year with 13 Moons,17/11/1978,124,False
11343,Salem's Lot,17/11/1979,184,False
21380,Hell of the Living Dead,17/11/1980,101,False
42095,The Funeral,17/11/1984,124,False
33766,Smooth Talk,17/11/1985,92,False
11216,Cinema Paradiso,17/11/1988,124,False
11497,All Dogs Go to Heaven,17/11/1989,89,False
9085,Harlem Nights,17/11/1989,116,False
24951,Prancer,17/11/1989,99,False
42709,"Silent Night, Deadly Night III: Better Watch Out!",17/11/1989,90,False
10144,The Little Mermaid,17/11/1989,83,False
37606,Valmont,17/11/1989,137,False
25706,MOVIE25706,17/11/1993,88,False
193,Star Trek: Generations,17/11/1994,118,False
33689,It Takes Two,17/11/1995,101,False
9087,The American President,17/11/1995,106,False
2699,MOVIE2699,17/11/1996,173,False
11674,101 Dalmatians,17/11/1996,103,False
13590,MOVIE13590,17/11/1997,99,False
43911,A Letter from Death Row,17/11/1998,89,False
10209,Hideous Kinky,17/11/1998,98,False
27058,Diplomatic Siege,17/11/1999,90,False
823,Jin-Roh: The Wolf Brigade,17/11/1999,102,False
27141,Liberty Heights,17/11/1999,127,False
49514,MOVIE49514,17/11/2000,120,False
8871,How the Grinch Stole Christmas,17/11/2000,104,False
8452,The 6th Day,17/11/2000,123,False
14295,You Can Count on Me,17/11/2000,111,False
20679,MOVIE20679,17/11/2001,56,False
8007,Behind Enemy Lines,17/11/2001,106,False
12149,Frailty,17/11/2001,100,False
36669,Die Another Day,17/11/2002,133,False
36791,In This World,17/11/2002,88,False
21156,Lunacy,17/11/2005,118,False
8053,The Three Burials of Melquiades Estrada,17/11/2005,121,False
48119,MOVIE48119,17/11/2006,103,False
18549,Flannel Pajamas,17/11/2006,124,False
9809,Let's Go to Prison,17/11/2006,84,False
18034,MOVIE18034,17/11/2008,96,False
23270,MOVIE23270,17/11/2008,102,False
13413,BURNÂ·E,17/11/2008,8,False
26556,Dara O Briain Talks Funny: Live in London,17/11/2008,96,False
16564,Winter in Wartime,17/11/2008,103,False
38455,MOVIE38455,17/12/1937,71,False
43526,Journey for Margaret,17/12/1942,81,False
22387,Random Harvest,17/12/1942,126,False
38273,MOVIE38273,17/12/1943,63,False
13669,Christmas in Connecticut,17/12/1945,102,False
26838,MOVIE26838,17/12/1947,99,False
31152,On Dangerous Ground,17/12/1951,82,False
4709,MOVIE4709,17/12/1952,118,False
44134,Barnacle Bill,17/12/1957,87,False
25848,Legend of the Lost,17/12/1957,109,False
25103,Night of the Demon,17/12/1957,95,False
37257,Witness for the Prosecution,17/12/1957,116,False
6644,El Dorado,17/12/1966,120,False
3115,Godzilla vs. The Sea Monster,17/12/1966,87,False
46498,Candy,17/12/1968,124,False
30689,MOVIE30689,17/12/1971,104,False
31644,Dollars,17/12/1971,121,False
46799,The Third Part of the Night,17/12/1971,105,False
12530,Avanti!,17/12/1972,140,False
21036,Panda! Go Panda!,17/12/1972,35,False
40687,The Heartbreak Kid,17/12/1972,106,False
11561,Sleeper,17/12/1973,89,False
40950,MOVIE40950,17/12/1975,77,False
16084,Freaky Friday,17/12/1976,95,False
42241,Sebastiane,17/12/1976,86,False
15943,The Shaggy D.A.,17/12/1976,91,False
38268,MOVIE38268,17/12/1977,91,False
20785,Emmet Otter's Jug-Band Christmas,17/12/1977,48,False
17169,Any Which Way You Can,17/12/1980,115,False
20681,The Dogs of War,17/12/1980,118,False
15310,The Jazz Singer,17/12/1980,115,False
45840,Best Friends,17/12/1982,116,False
5961,Fanny & Alexander,17/12/1982,188,False
11639,The Dark Crystal,17/12/1982,93,False
11541,The Year of Living Dangerously,17/12/1982,115,False
13924,MOVIE13924,17/12/1984,2,False
13189,A Christmas Carol,17/12/1984,100,False
48880,MOVIE48880,17/12/1985,50,False
9710,Allan Quatermain and the Lost City of Gold,17/12/1986,99,False
10570,Flodder,17/12/1986,111,False
18305,A Better Tomorrow II,17/12/1987,105,False
34334,MOVIE34334,17/12/1992,89,False
46028,MOVIE46028,17/12/1992,0,False
47648,King of Beggars,17/12/1992,96,False
22590,Sidekicks,17/12/1992,101,False
531,The Wrong Trousers,17/12/1993,30,False
1587,What's Eating Gilbert Grape,17/12/1993,118,False
40509,Wrestling Ernest Hemingway,17/12/1993,123,False
9489,You've Got Mail,17/12/1998,119,False
2277,Bicentennial Man,17/12/1999,131,False
49948,Fantasia 2000,17/12/1999,74,False
10137,Stuart Little,17/12/1999,84,False
1715,The Cider House Rules,17/12/1999,126,False
12660,Charlotte Gray,17/12/2001,121,False
25556,MOVIE25556,17/12/2002,71,False
31354,MOVIE31354,17/12/2002,110,False
14348,An Evening with Kevin Smith,17/12/2002,224,False
38608,MOVIE38608,17/12/2003,86,False
16932,After You,17/12/2003,110,False
6478,Beyond the Sea,17/12/2004,118,False
11866,Flight of the Phoenix,17/12/2004,113,False
48463,Incident at Loch Ness,17/12/2004,94,False
2539,Spanglish,17/12/2004,130,False
15774,"Swades: We, the People",17/12/2004,210,False
2567,The Aviator,17/12/2004,170,False
13491,Arn: The Knight Templar,17/12/2007,139,False
14324,Virgin Territory,17/12/2007,93,False
9510,MOVIE9510,17/12/2008,116,False
14053,MOVIE14053,17/12/2008,90,False
21788,MOVIE21788,17/12/2008,133,False
27190,MOVIE27190,17/12/2008,55,False
16135,Mister Lonely,17/12/2008,112,False
38879,The Beaches of AgnÃ¨s,17/12/2008,110,False
36569,The Crimson Wing: Mystery of the Flamingos,17/12/2008,78,False
14400,The Heir Apparent: Largo Winch,17/12/2008,108,False
22556,The Yellow Handkerchief,17/12/2008,102,False
35840,MOVIE35840,17/12/2009,100,False
24438,Did You Hear About the Morgans?,17/12/2009,103,False
42888,How Do You Know,17/12/2010,121,False
45317,The Fighter,17/12/2010,116,False
43899,David Copperfield,18/01/1935,130,False
3085,His Girl Friday,18/01/1940,92,False
28907,The Harvey Girls,18/01/1946,102,False
35404,The File on Thelma Jordon,18/01/1950,100,False
20127,It Should Happen to You,18/01/1954,86,False
20778,Le Doulos,18/01/1963,108,False
28538,MOVIE28538,18/01/1967,90,False
26316,MOVIE26316,18/01/1969,86,False
5601,MOVIE5601,18/01/1973,91,False
5205,Pumping Iron,18/01/1977,85,False
27905,MOVIE27905,18/01/1979,93,False
1906,Solo Sunny,18/01/1980,100,False
45096,Eve of Destruction,18/01/1991,99,False
18886,Flight of the Intruder,18/01/1991,115,False
39233,Once Around,18/01/1991,115,False
12227,White Fang,18/01/1991,107,False
19083,MOVIE19083,18/01/1997,105,False
27719,The Peacekeeper,18/01/1998,98,False
45417,MOVIE45417,18/01/2001,123,False
1282,Dogtown and Z-Boys,18/01/2001,91,False
141,Donnie Darko,18/01/2001,113,False
25641,My First Mister,18/01/2001,109,False
39939,Super Troopers,18/01/2001,100,False
11847,The Accidental Spy,18/01/2001,87,False
16261,MOVIE16261,18/01/2002,96,False
2165,Liberty Stands Still,18/01/2002,96,False
27259,Long Time Dead,18/01/2002,94,False
11888,Snow Dogs,18/01/2002,99,False
25006,State Property,18/01/2002,88,False
29047,The Kid Stays in the Picture,18/01/2002,93,False
26886,Bright Future,18/01/2003,92,False
16765,Bukowski - Born into This,18/01/2003,138,False
18538,Dot the I,18/01/2003,92,False
13573,The United States of Leland,18/01/2003,108,False
14455,When the Last Sword Is Drawn,18/01/2003,137,False
41862,MOVIE41862,18/01/2004,91,False
41851,Everyday People,18/01/2004,0,False
436,Maria Full of Grace,18/01/2004,101,False
1969,Bandidas,18/01/2006,93,False
20683,Pale Cocoon,18/01/2006,23,False
12096,The Pink Panther,18/01/2006,93,False
13914,MOVIE13914,18/01/2007,94,False
18116,American Zombie,18/01/2007,90,False
18514,Never Forever,18/01/2007,90,False
24050,The Good Life,18/01/2007,106,False
16309,MOVIE16309,18/01/2008,86,False
10120,Blonde and Blonder,18/01/2008,95,False
8281,I Always Wanted to Be a Gangster,18/01/2008,108,False
18468,Momma's Man,18/01/2008,94,False
16800,Roman Polanski: Wanted and Desired,18/01/2008,99,False
13090,Sunshine Cleaning,18/01/2008,102,False
3511,The Broken,18/01/2008,93,False
16279,The Great Buck Howard,18/01/2008,87,True
13221,The Kautokeino Rebellion,18/01/2008,100,False
14357,The King of Ping Pong,18/01/2008,107,False
12245,The Oxford Murders,18/01/2008,107,False
6687,Transsiberian,18/01/2008,111,False
33569,White Night Wedding,18/01/2008,96,False
36597,MOVIE36597,18/01/2009,142,False
42561,Against the Current,18/01/2009,98,False
29150,Big Fan,18/01/2009,91,False
15102,Endgame,18/01/2009,109,False
8952,I Love You Phillip Morris,18/01/2009,98,False
20407,The Answer Man,18/01/2009,95,False
18489,The Yes Men Fix the World,18/01/2009,87,False
36618,MOVIE36618,18/01/2010,90,False
3061,The Crowd,18/02/1928,104,False
42837,The 3 Penny Opera,18/02/1931,112,False
32652,Mystery of the Wax Museum,18/02/1933,77,False
47758,The Good Fairy,18/02/1935,98,False
900,Bringing Up Baby,18/02/1938,102,False
23280,MOVIE23280,18/02/1939,68,False
16373,The Uninvited,18/02/1944,99,False
27256,The Woman in Question,18/02/1952,88,False
44692,MOVIE44692,18/02/1953,76,False
24518,"The Long, Long Trailer",18/02/1954,96,False
44559,Carve Her Name with Pride,18/02/1958,119,False
36878,Testament of Orpheus,18/02/1960,80,False
43532,Summer Holiday,18/02/1963,103,False
21779,The Silencers,18/02/1966,102,False
4910,MOVIE4910,18/02/1970,94,False
25109,Evil Roy Slade,18/02/1972,97,False
15716,The Pirates of Penzance,18/02/1983,112,False
36912,The Sting II,18/02/1983,102,False
19593,MOVIE19593,18/02/1990,95,False
28212,La Vie de BohÃ¨me,18/02/1992,100,False
19819,Blue Chips,18/02/1994,108,False
49980,Ladybird Ladybird,18/02/1994,101,False
9624,On Deadly Ground,18/02/1994,102,False
2788,Reality Bites,18/02/1994,99,False
14181,Boiler Room,18/02/2000,118,False
2787,Pitch Black,18/02/2000,108,False
2069,The Whole Nine Yards,18/02/2000,98,False
18269,MOVIE18269,18/02/2001,69,False
17880,Because of Winn-Dixie,18/02/2005,106,False
10214,Son of the Mask,18/02/2005,94,False
8681,Taken,18/02/2008,93,False
26191,35 Shots of Rum,18/02/2009,100,False
14688,Change of Plans,18/02/2009,100,False
15357,District 13: Ultimatum,18/02/2009,101,False
26752,Silent Wedding,18/02/2009,87,False
32930,MOVIE32930,18/02/2010,79,False
36699,MOVIE36699,18/02/2010,101,False
11324,Shutter Island,18/02/2010,138,False
46529,I Am Number Four,18/02/2011,109,False
2929,Frankenstein,18/03/1910,13,False
45838,The Bell Boy,18/03/1918,33,False
3016,Dr. Jekyll and Mr. Hyde,18/03/1920,67,False
28963,The Thief of Bagdad,18/03/1924,149,False
977,Tabu,18/03/1931,84,False
38716,MOVIE38716,18/03/1938,80,False
43853,The Girl of the Golden West,18/03/1938,121,False
43255,Street of Shame,18/03/1956,87,False
17352,South Pacific,18/03/1958,157,False
239,Some Like It Hot,18/03/1959,122,False
2576,The Diary of Anne Frank,18/03/1959,180,False
29259,Le Trou,18/03/1960,132,False
42793,MOVIE42793,18/03/1964,87,False
14241,7 Faces of Dr. Lao,18/03/1964,100,False
15247,The Ipcress File,18/03/1965,109,False
18118,Mackenna's Gold,18/03/1969,128,False
991,The Man Who Fell to Earth,18/03/1976,138,False
24109,Fun with Dick and Jane,18/03/1977,95,False
23397,Straight Time,18/03/1978,114,False
14243,MOVIE14243,18/03/1983,82,False
19606,High Road to China,18/03/1983,105,False
9748,D.O.A.,18/03/1988,96,False
49314,Dominick and Eugene,18/03/1988,111,False
13482,The Milagro Beanfield War,18/03/1988,117,False
49788,Slaves of New York,18/03/1989,124,False
45777,MOVIE45777,18/03/1992,210,False
41582,Monkey Trouble,18/03/1994,96,False
36593,The Naked Gun 33a: The Final Insult,18/03/1994,83,False
12280,The Paper,18/03/1994,112,False
25079,MOVIE25079,18/03/1995,103,False
11425,MOVIE11425,18/03/1997,74,False
49559,MOVIE49559,18/03/1998,170,False
10054,Spy Kids,18/03/2001,88,False
21250,MOVIE21250,18/03/2003,79,False
32547,MOVIE32547,18/03/2004,120,False
24674,The Eye 2,18/03/2004,95,False
31446,MOVIE31446,18/03/2005,133,False
49256,Habana Blues,18/03/2005,115,False
41292,The World,18/03/2005,143,False
21847,10.5: Apocalypse,18/03/2006,169,False
16236,MOVIE16236,18/03/2007,120,False
15936,Just Add Water,18/03/2008,95,False
41248,The Girl on the Train,18/03/2009,105,False
36696,MOVIE36696,18/03/2010,85,False
41242,MOVIE41242,18/03/2010,93,False
31867,Repo Men,18/03/2010,111,False
49020,Submarine,18/03/2011,97,False
46510,MOVIE46510,18/04/1921,21,False
28258,MOVIE28258,18/04/1931,83,False
29745,City Streets,18/04/1931,83,False
35401,MOVIE35401,18/04/1947,72,False
45679,MOVIE45679,18/04/1953,90,False
37596,Boy on a Dolphin,18/04/1957,111,False
16692,MOVIE16692,18/04/1962,96,False
44769,MOVIE44769,18/04/1967,92,False
30649,MOVIE30649,18/04/1984,59,False
13715,At Close Range,18/04/1986,111,False
33055,Murphy's Law,18/04/1986,100,False
32284,Dream for an Insomniac,18/04/1996,90,False
13982,8 Heads in a Duffel Bag,18/04/1997,95,False
14908,McHale's Navy,18/04/1997,108,False
9415,Murder at 1600,18/04/1997,107,False
31465,Traveller,18/04/1997,101,False
45326,MOVIE45326,18/04/1998,97,False
21056,Big Eden,18/04/2000,117,False
13166,Freddy Got Fingered,18/04/2001,87,False
47237,Intimate Affairs,18/04/2002,108,False
10782,Basic,18/04/2003,98,False
8326,Holes,18/04/2003,117,False
18941,Marion Bridge,18/04/2003,90,False
32528,MOVIE32528,18/04/2004,174,False
7483,Free Zone,18/04/2005,90,False
38516,Karol: A Man Who Became Pope,18/04/2005,155,False
35995,MOVIE35995,18/04/2006,90,False
18858,Irresistible,18/04/2006,103,False
37633,MOVIE37633,18/04/2007,85,False
26969,MOVIE26969,18/04/2008,95,False
15033,Constantine's Sword,18/04/2008,0,False
13359,Expelled: No Intelligence Allowed,18/04/2008,90,False
30106,Gunnin' for That #1 Spot,18/04/2008,90,False
10503,Happy-Go-Lucky,18/04/2008,118,False
1729,The Forbidden Kingdom,18/04/2008,104,False
13009,Zombie Strippers!,18/04/2008,94,False
19501,MOVIE19501,18/04/2009,94,False
28830,MOVIE28830,18/04/2009,102,False
41182,MOVIE41182,18/04/2009,0,False
19851,Grey Gardens,18/04/2009,104,False
49672,MOVIE49672,18/04/2012,88,False
46326,Port of Shadows,18/05/1938,91,False
18030,Kiss Me Deadly,18/05/1955,106,False
43040,Sergeant Rutledge,18/05/1960,111,False
17965,The Abominable Dr. Phibes,18/05/1971,94,False
10711,French Connection II,18/05/1975,119,False
24153,The Buddy Holly Story,18/05/1978,113,False
31638,Beyond the Poseidon Adventure,18/05/1979,114,False
48139,El Sur,18/05/1983,95,False
9063,The Element of Crime,18/05/1984,104,False
41263,The Brotherhood of Justice,18/05/1986,97,False
96,Beverly Hills Cop II,18/05/1987,100,False
41951,Chocolat,18/05/1988,105,False
16159,MOVIE16159,18/05/1989,104,False
530,A Grand Day Out,18/05/1990,23,False
1727,Bird on a Wire,18/05/1990,110,False
10164,Cadillac Man,18/05/1990,97,False
32764,71 Fragments of a Chronology of Chance,18/05/1994,100,False
41127,Norma Jean & Marilyn,18/05/1996,139,False
24057,MOVIE24057,18/05/1997,140,False
17266,The Odyssey,18/05/1997,176,False
28134,The Impostors,18/05/1998,101,False
47585,The Five Senses,18/05/1999,106,False
34729,MOVIE34729,18/05/2000,89,False
71,Billy Elliot,18/05/2000,110,False
38047,Eureka,18/05/2000,217,False
12806,Nico and Dani,18/05/2000,91,False
38135,The Debut,18/05/2000,88,False
441,Human Nature,18/05/2001,96,False
27062,Lan Yu,18/05/2001,86,False
27093,MOVIE27093,18/05/2002,90,False
13819,Laurel Canyon,18/05/2002,103,False
